id,message,from_id,reply_to,year,month,day,hour,minute,second
416236,شو وضع الحمره للطالع على اريحا من نابلس,5339281707,-1,2023,3,10,13,24,40
416237,طريق كفر اللبد طولكرم,5113629794,-1,2023,3,10,13,24,46
416238,كيف وضعها,5113629794,-1,2023,3,10,13,24,53
416239,كيف وضعها,5113629794,-1,2023,3,10,13,24,54
416240,كيف وضعها,5113629794,-1,2023,3,10,13,24,57
416241,كيف وضعها,5113629794,-1,2023,3,10,13,24,57
416242,كيف وضعها,5113629794,-1,2023,3,10,13,24,58
416243,كيف وضعها,5113629794,-1,2023,3,10,13,24,59
416244,كيف وضعها,5113629794,-1,2023,3,10,13,25,0
416245,هس مرقت صرة سالك,5337674796,-1,2023,3,10,13,29,51
416246,الخروج من رام الله وحاليا الدخول لنابلس الطريق سالك ١٠٠%,1868963887,-1,2023,3,10,13,32,4
416247,من نابلس لقلقيلية سالكة ؟,5561958767,-1,2023,3,10,13,32,26
416248,؟,5561958767,-1,2023,3,10,13,33,10
416249,مؤسس وحده الاستشهادين ومجهز العِده وحافظ سره لنفسه في سبيل الله الشهيد القائد تامر الكيلاني 🤍✨,5156094340,-1,2023,3,10,13,33,13
416250,بوابة مادما فاتحة؟,1736399760,-1,2023,3,10,13,36,37
416251,شو وضع عناب,1033819606,-1,2023,3,10,13,36,46
416252,عناب كيف,5899454353,-1,2023,3,10,13,37,6
416253,من طولكرم لنابلس,5899454353,-1,2023,3,10,13,37,22
416254,الو,5899454353,-1,2023,3,10,13,37,31
416255,اخر تحديث سالك,1018320076,416252,2023,3,10,13,39,47
416256,مغلقة,1018320076,416250,2023,3,10,13,39,54
416257,,6184908102,-1,2023,3,10,13,41,8
416258,كيف وضع شافي شمرون,5093002187,-1,2023,3,10,13,50,35
416259,شو وضع صره,5678434958,-1,2023,3,10,13,51,5
416260,يخوان,5001555884,-1,2023,3,10,13,59,12
416261,دير شرف,5001555884,-1,2023,3,10,13,59,15
416262,شو وضعه؟,5001555884,-1,2023,3,10,13,59,24
416263,يخلف,1448039082,-1,2023,3,10,13,59,47
416264,بيفتشو بدير شرف وفي ازمة عللي خارج كتير,1922619844,-1,2023,3,10,13,59,52
416265,الدخول عنابلس شكله سالك مو مبين الحاجز منيح,1922619844,-1,2023,3,10,14,0,16
416266,العيزرية ازمة بالاتجاهين,1799725053,-1,2023,3,10,14,0,25
416267,مساء الخير شباب شو وضع حوارة؟,1934976551,-1,2023,3,10,14,0,50
416268,انت عامل بلبلة وطريقك داخلية اخي عيب,1765380048,416237,2023,3,10,14,3,6
416269,سالك,1765380048,416267,2023,3,10,14,3,20
416270,جاي من رام الله يا محترم ما بعرف الطرق شكرا الك,5113629794,416268,2023,3,10,14,3,51
416271,شكرا لكم,1934976551,416269,2023,3,10,14,3,57
416272,انت كاتب كفر اللبد لطولكرم,1765380048,416270,2023,3,10,14,4,7
416273,مش مكتوب رام الله نهائيا,1765380048,416270,2023,3,10,14,4,30
416274,سالك تماما,1519248035,416267,2023,3,10,14,5,43
416275,يسعد مساكم,1214774028,-1,2023,3,10,14,7,35
416276,شو وضع صرة,1214774028,-1,2023,3,10,14,7,36
416277,؟؟,1214774028,-1,2023,3,10,14,7,36
416278,ومساك يا طيب برضو سالكة,1765380048,416276,2023,3,10,14,8,7
416279,إعادة فتح الطريق الرئيس المؤدي إلى قرى وبلدات بني زيد الغربية شمال غرب رام الله، بعد إغلاقها أمام مركبات المواطنين، ظهر اليوم.,1765380048,-1,2023,3,10,14,8,26
416280,شباب كيف مفترق جيت ونتا طالع من نابلس,815647720,-1,2023,3,10,14,8,48
416281,يسلمو ايديك .. درب السلامة للجميع,1214774028,416279,2023,3,10,14,8,56
416282,شباب حدا يرد ضروري,815647720,-1,2023,3,10,14,9,21
416283,تفضل,5981896523,-1,2023,3,10,14,9,39
416284,مفترق جيت الي بطلع ع بيت وزن كيف,815647720,-1,2023,3,10,14,10,10
416285,الي طالع من نابلس على  قلقيله شو وضع مخصوم مفتوق يتسهار,815647720,-1,2023,3,10,14,11,7
416286,يسعد مساكم ... وضع دير شرف ع الطالع من نابلس طولكرم,5616937755,-1,2023,3,10,14,11,36
416287,حدا يرد مشان الله  يعمي,815647720,-1,2023,3,10,14,11,55
416288,في حاجز,5673263647,416286,2023,3,10,14,12,13
416289,الي خارج من دير شرف مغلق,5730312402,-1,2023,3,10,14,12,15
416290,قبل الدوار,5673263647,-1,2023,3,10,14,12,28
416291,شكرا,5616937755,-1,2023,3,10,14,12,29
416292,دير شرف,5983634105,-1,2023,3,10,14,12,29
416293,,5983634105,-1,2023,3,10,14,12,32
416294,الي طالع بدققو عليه,815647720,-1,2023,3,10,14,12,38
416295,هههه وين طاشش,923342006,416285,2023,3,10,14,12,41
416296,مش مغلق بمشو,5673263647,416289,2023,3,10,14,12,48
416297,"الان .دوار سلمان الفارسي سالك بكل الاتجاهات 

قرب محلات شعبان فى سيارة مستوطنين متكسرة ديرو بالكم",5912318119,-1,2023,3,10,14,12,48
416298,بلاش يطخوك,923342006,416294,2023,3,10,14,13,4
416299,دوار دير شرف ازمة مش عارف ليش,1109710687,-1,2023,3,10,14,15,27
416300,سيارات مش ماشية,1109710687,-1,2023,3,10,14,15,35
416301,شو بتحكي مش فاهم,815647720,416298,2023,3,10,14,15,41
416302,من العيزرية لحوارة سالك,1985285641,-1,2023,3,10,14,15,52
416303,الدخول لنابلس سالك؟,1029461014,-1,2023,3,10,14,16,4
416304,حوارة سالك,1985285641,416303,2023,3,10,14,16,15
416305,يفضح عرضك,815647720,416298,2023,3,10,14,16,43
416306,سالك بس تروحيه ازمه هسا مرقت,815647720,416303,2023,3,10,14,16,53
416307,حاجز يا غالي,5673263647,416299,2023,3,10,14,17,0
416308,في شرطه وجيش ع مفرق الطنيب,815647720,-1,2023,3,10,14,17,0
416309,ديرو بالكم وماسكين شباب,815647720,-1,2023,3,10,14,17,14
416310,"كامل خط يتسهار سالك ونظيف 

حاجز صرة سالك ونظيف",5912318119,-1,2023,3,10,14,17,32
416311,,5563451783,-1,2023,3,10,14,17,46
416312,شوفي ع دير شرف,5563451783,-1,2023,3,10,14,17,58
416313,حاجز,1611935652,416312,2023,3,10,14,18,28
416314,جيش,5563451783,-1,2023,3,10,14,18,38
416315,طخوا عالجاجز,5086713822,-1,2023,3,10,14,18,51
416316,عالحاجز,5086713822,-1,2023,3,10,14,18,54
416317,اي حاجز,5673263647,416316,2023,3,10,14,19,7
416318,اي حاجز,5563451783,-1,2023,3,10,14,19,17
416319,ع يتسهار الطخ,978517734,-1,2023,3,10,14,19,35
416320,ديرشرف,5086713822,-1,2023,3,10,14,19,36
416321,لا يخوي,5673263647,416320,2023,3,10,14,19,48
416322,ما طخو,5673263647,-1,2023,3,10,14,19,57
416323,يخوي صار الطخ قدامي,978517734,-1,2023,3,10,14,20,17
416324,شو وضع دير شرف,5269209248,-1,2023,3,10,14,20,36
416325,عوين صار,5563451783,416323,2023,3,10,14,20,44
416326,حاجز صرة سالك ونظيف,1214774028,-1,2023,3,10,14,20,57
416327,وين بالزبط,5151559165,416323,2023,3,10,14,20,59
416328,طريق طولكرم نابلس من دير شرف شو الوضع,1056786305,-1,2023,3,10,14,21,23
416329,ازمه,5309030540,-1,2023,3,10,14,22,13
416330,ديرشرف,5309030540,-1,2023,3,10,14,22,16
416331,على دوار سلمان الفارسي يتسعار,978517734,-1,2023,3,10,14,24,11
416332,يتسهار,978517734,-1,2023,3,10,14,24,19
416333,"انا على يتسهار 
سالكة",5241361335,-1,2023,3,10,14,25,32
416334,"السلام عليكم..
شيلو في عليها اشي?",814969243,-1,2023,3,10,14,25,33
416335,دير شرف ازمة,1109710687,-1,2023,3,10,14,25,48
416336,مستوطن انضرب في حوارة تلا دوار يتسهار ونزل صار يطخ على الشباب مع الجيش,5586564081,-1,2023,3,10,14,26,18
416337,حاجز حواره ودوار يتسهار شوضعهن,5523267255,-1,2023,3,10,14,26,22
416338,ترمسعيا..وشيلو  اللبن حدا مر من هناك,814969243,-1,2023,3,10,14,27,37
416339,انا ع عيون الحرامية,5293034552,-1,2023,3,10,14,28,36
416340,سالكة,5293034552,-1,2023,3,10,14,28,39
416341,صرة وطريق يتسهار ودوار يتسهار سالك ونظيف,1214774028,-1,2023,3,10,14,28,57
416342,انتشار للجيس بعد دوار يتسهار عند شعبان,1214774028,-1,2023,3,10,14,29,37
416343,شو وضع حوارة ؟,2086933089,-1,2023,3,10,14,30,40
416344,,5462453988,-1,2023,3,10,14,30,48
416345,,5462453988,-1,2023,3,10,14,30,56
